6165246;473514;726975;6165246C;6254862;473556;726997;6254862C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5911746;473677;726416;5911746C;6557431;473660;726462;6557431C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5858505;473801;726739;5858505C;5945682;473722;726631;5945682C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5669474;473512;726801;5669474C;6632771;473139;726395;6632771N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.9;Nie
6632433;473333;726623;6632433N;5663145;473217;726479;5663145C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.7;Nie
6431352;473265;726596;6431352C;5663145;473217;726479;5663145C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5663145;473217;726479;5663145C;5669474;473512;726801;5669474C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6632426;473251;726779;6632426N;5663145;473217;726479;5663145C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5817236;473413;726785;5817236C;5675213;473389;726757;5675213C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5972903;473187;726685;5972903C;5675213;473389;726757;5675213C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5695602;473480;726495;5695602C;5763116;473469;726535;5763116C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6766290;472959;726349;6766290N;5673558;472964;726283;5673558C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5673558;472964;726283;5673558C;6632759;473050;726440;6632759N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6037428;473391;726296;6037428C;6628363;473002;726331;6628363N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.8;Nie
6632770;473150;726434;6632770N;6632771;473139;726395;6632771N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5663145;473217;726479;5663145C;5663146;473246;726413;5663146C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5673558;472964;726283;5673558C;6632760;473079;726360;6632760N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5690454;473785;726015;5690454C;5690464;473737;725943;5690464C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645654;474109;725963;6645654N;6645653;474057;725956;6645653N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5690454;473785;726015;5690454C;5713939;473606;726119;5713939C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5694640;474008;726624;5694640C;6461423;474101;726690;6461423C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6634060;474048;725879;6634060N;6645652;474005;725928;6645652N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645773;473758;725989;6645773N;5669474;473512;726801;5669474C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.2;Nie
6645677;473704;726568;6645677N;6645678;473662;726472;6645678N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645677;473704;726568;6645677N;6645775;473740;726776;6645775N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5830908;473737;725943;5830908C;5961089;473938;725640;5961089C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
6645774;474240;725460;6645774N;6645773;473758;725989;6645773N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1;Nie
6406439;473935;725611;6406439C;5690454;473785;726015;5690454C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
6268869;474184;725816;6268869C;6268883;474078;725956;6268883C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5831148;473935;725611;5831148C;6268574;473929;725538;6268574C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6634060;474048;725879;6634060N;6766238;474099;725884;6766238N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6766238;474099;725884;6766238N;6634061;474151;725891;6634061N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645774;474240;725460;6645774N;5663639;474254;725451;5663639C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5725514;473749;725403;5725514C;5679629;473604;725222;5679629C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
6838740;473746;725982;6838740N;5715803;473518;725285;5715803C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1;Nie
5725514;473749;725403;5725514C;6007891;473623;725344;6007891C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5669474;473512;726801;5669474C;5663639;474254;725451;5663639C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5690454;473785;726015;5690454C;6268869;474184;725816;6268869C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6645773;473758;725989;6645773N;6634121;473381;725879;6634121N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.8;Nie
5725514;473749;725403;5725514C;6528558;473798;725437;6528558C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5758317;473553;726061;5758317C;5936634;473588;725846;5936634C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.5;Nie
6540260;473798;725437;6540260C;6554025;473770;725375;6554025C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6022598;473486;724976;6022598C;6579415;473173;725281;6579415C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.5;Nie
5703813;473232;725097;5703813C;6056364;473097;725335;6056364C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.7;Nie
6579415;473173;725281;6579415C;6437620;473122;725306;6437620C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.1;Nie
5758317;473553;726061;5758317C;5694956;473276;725831;5694956C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.5;Nie
5758317;473553;726061;5758317C;5922248;473345;725901;5922248C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5830903;472958;725575;5830903C;5734504;472972;725653;5734504C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5671329;473483;725438;5671329C;6766448;473433;725553;6766448N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.8;Nie
6242490;474508;726609;6242490C;6578034;474490;726657;6578034C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6838756;473912;726615;6838756N;6831068;474836;727055;6831068N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;2.2;Nie
6561970;474154;726754;6561970C;5752781;474327;726794;5752781C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.2;Nie
6645775;473740;726776;6645775N;6645776;474400;726998;6645776N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
5680957;474439;727017;5680957C;5938084;474247;726898;5938084C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.9;Nie
5680957;474439;727017;5680957C;5912142;474363;726933;5912142C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6634686;475116;724970;6634686N;6632555;475334;725643;6632555N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1;Nie
6645772;474094;725278;6645772N;5671919;473933;725055;5671919C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5926928;474418;725366;5926928C;6406439;473935;725611;6406439C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
5926928;474418;725366;5926928C;5675690;474928;725401;5675690C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.7;Nie
6829641;474604;726155;6829641N;6838756;473912;726615;6838756N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;1.3;Nie
6829641;474604;726155;6829641N;6838756;473912;726615;6838756N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;1.3;Nie
6502265;474839;726399;6502265C;6369442;474772;726424;6369442C;Światłowód Inwestycje Sp. z o. o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
6502265;474839;726399;6502265C;6387089;474772;726424;6387089C;Światłowód Inwestycje Sp. z o. o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.5;Nie
6584550;475276;725529;6584550C;6584515;475181;725540;6584515C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.2;Nie
7002988;475607;724681;7002988N;5957120;475222;725668;5957120C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;2;Nie
7002988;475607;724681;7002988N;5769650;475239;725180;5769650C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.2;Nie
6580715;475561;724912;6580715C;6580711;475455;724731;6580711C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5675199;475183;724435;5675199C;5746020;475152;724432;5746020C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
7002988;475607;724681;7002988N;6273175;475559;724652;6273175C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5675690;474928;725401;5675690C;5967270;474970;725347;5967270C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6297788;475132;724996;6297788C;5757426;475297;725051;5757426C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.3;Nie
5863725;475241;724927;5863725C;6451146;475222;724940;6451146C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5863725;475241;724927;5863725C;6472913;475420;724923;6472913C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6634686;475116;724970;6634686N;6634677;475278;724989;6634677N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
7173427;474389;726755;7173427N;7173410;474133;724796;7173410N;ENERGA-OPERATOR S.A.;światłowodowe;-;Tak;Nie;-;-;-;napowietrzny;3.2;Nie
5920513;474309;725280;5920513C;5753996;474318;725213;5753996C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6587141;474613;726009;6587141C;6418513;474550;725949;6418513C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6766288;474282;725972;6766288N;6645646;474333;726052;6645646N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645650;474434;726212;6645650N;6645648;474383;726132;6645648N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645646;474333;726052;6645646N;6645650;474434;726212;6645650N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6645681;474523;726201;6645681N;6645654;474109;725963;6645654N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.8;Nie
6540260;473798;725437;6540260C;6554025;473770;725375;6554025C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6540260;473798;725437;6540260C;6554025;473770;725375;6554025C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6645774;474240;725460;6645774N;6765400;474190;725525;6765400N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5908677;474815;725713;5908677C;5936376;474767;725597;5936376C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5908677;474815;725713;5908677C;5968503;474943;725614;5968503C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5679083;474425;724784;5679083C;7052477;474563;724665;7052477N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
6413283;475239;724669;6413283C;5922060;475018;724732;5922060C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6838740;473746;725982;6838740N;7002988;475607;724681;7002988N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;3.1;Nie
7002988;475607;724681;7002988N;6829641;474604;726155;6829641N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;3.1;Nie
5663288;474611;725012;5663288C;6634611;474743;724971;6634611N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6634611;474743;724971;6634611N;6634686;475116;724970;6634686N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6419121;475103;724675;6419121C;6553277;474569;725557;6553277C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.6;Nie
6529593;474366;725804;6529593C;6600133;474495;726052;6600133C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.5;Nie
6028648;474334;725400;6028648C;6838740;473746;725982;6838740N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1;Nie
6632555;475334;725643;6632555N;6632553;475326;725548;6632553N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5690454;473785;726015;5690454C;5919998;473862;725877;5919998C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6577410;474473;725932;6577410C;5940477;474469;725913;5940477C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.1;Nie
5830908;473737;725943;5830908C;5831148;473935;725611;5831148C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
5991420;474242;724989;5991420C;5717550;474024;724943;5717550C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5991420;474242;724989;5991420C;6259400;474051;725055;6259400C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5991420;474242;724989;5991420C;6577987;474102;724874;6577987C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5991420;474242;724989;5991420C;5909822;474314;724973;5909822C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6004021;474566;724220;6004021C;6359522;474603;724240;6359522C;Światłowód Inwestycje Sp. z o. o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6549112;474572;725010;6549112C;5829336;474653;724840;5829336C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5765242;474602;724157;5765242C;6552134;474596;724182;6552134C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5663288;474611;725012;5663288C;5663685;474696;724848;5663685C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5663685;474696;724848;5663685C;6634684;474621;724594;6634684N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
5705625;474484;724060;5705625C;5768702;474666;723902;5768702C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
6837743;474286;723932;6837743N;6258516;474376;723973;6258516C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.5;Nie
6837743;474286;723932;6837743N;5679083;474425;724784;5679083C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.4;Nie
6837743;474286;723932;6837743N;6028648;474334;725400;6028648C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;2.1;Nie
6430807;474310;723983;6430807C;6634681;474718;724250;6634681N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.9;Nie
6579810;474359;724162;6579810C;5926928;474418;725366;5926928C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;2.1;Nie
6634681;474718;724250;6634681N;5663288;474611;725012;5663288C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.1;Nie
6766266;474464;724493;6766266N;5663288;474611;725012;5663288C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6837743;474286;723932;6837743N;6456011;474608;725228;6456011C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.7;Nie
5748044;474530;724651;5748044C;5834866;474552;724635;5834866C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.2;Nie
6146446;474572;725010;6146446C;5983451;474291;725388;5983451C;Światłowód Inwestycje Sp. z o. o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
6024960;474269;725095;6024960C;6369401;474338;725019;6369401C;Światłowód Inwestycje Sp. z o. o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5729237;474662;725034;5729237C;5748374;474653;725140;5748374C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
5663288;474611;725012;5663288C;6430278;474608;725228;6430278C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.4;Nie
6566485;473688;724870;6566485C;5759262;473581;724913;5759262C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.1;Nie
5759262;473581;724913;5759262C;6597811;473591;724960;6597811C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w rurociągu;0.1;Nie
7074071;474074;725335;7074071N;7165728;473799;724970;7165728N;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;1.9;Nie
6017288;474216;725124;6017288C;5707362;474181;725180;5707362C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.1;Nie
5671919;473933;725055;5671919C;6632579;473916;724989;6632579N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5725514;473749;725403;5725514C;6230607;473623;725344;6230607C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6290226;474144;725242;6290226C;6260839;473953;725282;6260839C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5671919;473933;725055;5671919C;6632750;473964;724966;6632750N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
5715803;473518;725285;5715803C;6270076;473586;725209;6270076C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.2;Nie
6302147;473538;724749;6302147C;6235656;473526;724513;6235656C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
6251156;473549;724496;6251156C;5726129;473526;724408;5726129C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny;0.2;Nie
6302147;473538;724749;6302147C;5954136;473551;724609;5954136C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5920369;473765;724569;5920369C;5909311;473595;724770;5909311C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.3;Nie
5673547;473479;724823;5673547C;6634693;473891;724280;6634693N;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.8;Nie
6430805;473485;724837;6430805C;6430807;474310;723983;6430807C;UPC POLSKA sp. z o.o.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.1;Nie
6543488;473891;724280;6543488C;6302147;473538;724749;6302147C;Orange Polska S.A.;światłowodowe;-;Tak;Nie;-;-;-;podziemny w kanalizacji;0.6;Nie
